Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,V,UNH,AMGN,PM,LOW,UPS,COP,INTU,PFE,SPGI,MDT,DE,C,USB,SLB,HUM,CME,MU,NSC,AON,TGT,LRCX,ETN,MCO
2020-01-02,72.46827697753906,152.50567626953125,67.92080688476562,94.90049743652344,5.971076488494873,208.32479858398438,28.68400001525879,122.99805450439453,183.18621826171875,265.24298095703125,199.607421875,62.75999069213867,107.95743560791016,91.94863891601562,52.56377029418945,255.52354431152344,27.955411911010742,264.3243408203125,97.06975555419922,162.88739013671875,65.31099700927734,45.70816421508789,34.87435531616211,344.5973205566406,161.71839904785156,54.043853759765625,173.99996948242188,199.30615234375,107.55436706542969,27.748931884765625,86.2760009765625,229.9262237548828
2020-01-03,71.76370239257812,150.6067352294922,67.56549072265625,93.74849700927734,5.875505447387695,207.2224884033203,29.534000396728516,122.58873748779297,181.72930908203125,262.5588684082031,198.25233459472656,62.64210510253906,107.18669891357422,91.89351654052734,52.75649642944336,253.81468200683594,27.805419921875,263.4396057128906,96.49356842041016,161.68092346191406,64.08082580566406,45.175411224365234,35.21294021606445,346.1340637207031,163.881591796875,53.204742431640625,173.68165588378906,198.5234375,106.436767578125,27.450849533081055,85.6370620727539,229.35546875
2020-01-06,72.3355484008789,150.99598693847656,69.36638641357422,95.14399719238281,5.900144100189209,211.12522888183594,30.1026668548584,123.04457092285156,181.33636474609375,264.3815612792969,199.7737274169922,63.371456146240234,107.8588638305664,91.484130859375,53.382835388183594,255.7635498046875,27.76970863342285,265.46600341796875,97.3493881225586,162.84129333496094,63.87982177734375,44.557743072509766,35.43867492675781,351.5321350097656,164.55462646484375,52.2680778503418,173.23074340820312,199.09620666503906,105.43006896972656,26.938518524169922,85.79902648925781,230.06890869140625
2020-01-07,71.995361328125,149.61929321289062,69.2323989868164,95.34300231933594,5.97157621383667,211.58203125,31.270666122436523,123.27716064453125,180.8571014404297,262.7855224609375,197.89480590820312,63.651390075683594,107.21358489990234,91.32666015625,53.382835388183594,255.82119750976562,27.676855087280273,267.3116149902344,97.01044464111328,160.01385498046875,63.32503890991211,44.13308334350586,35.25634765625,348.04095458984375,164.23416137695312,56.85385513305664,173.9203643798828,197.40655517578125,105.61776733398438,27.59524154663086,85.34906768798828,229.24136352539062
2020-01-08,73.15348815917969,152.00250244140625,69.72517395019531,94.59850311279297,5.9827752113342285,213.72706604003906,32.80933380126953,124.39353942871094,183.95303344726562,268.3262023925781,198.0444793701172,64.85957336425781,108.91638946533203,91.8462905883789,52.14622497558594,261.9750061035156,27.898273468017578,271.14556884765625,98.71356964111328,162.0032501220703,63.80745315551758,44.04043960571289,34.214542388916016,355.7536926269531,165.12342834472656,56.1220817565918,174.7338104248047,198.2179718017578,105.27650451660156,27.942691802978516,85.61004638671875,233.635986328125
2020-01-09,74.70733642578125,153.90147399902344,70.45714569091797,95.05249786376953,6.048482418060303,216.7856903076172,32.089332580566406,126.4495620727539,185.2278289794922,266.80279541015625,198.6347198486328,65.0363998413086,109.38243103027344,92.0588607788086,53.0536003112793,264.4278564453125,27.77685546875,275.4932556152344,100.31501770019531,163.56895446777344,64.38636779785156,44.05588912963867,34.6052131652832,345.8020324707031,167.022216796875,55.91719055175781,175.326171875,199.6020965576172,105.36183166503906,27.752655029296875,85.6640396118164,236.70838928222656
2020-01-10,74.87621307373047,153.1892852783203,70.91221618652344,94.15799713134766,6.080836772918701,216.54736328125,31.876667022705078,128.3846435546875,185.72622680664062,267.6279602050781,198.07774353027344,64.43229675292969,108.44139099121094,91.22432708740234,52.53167724609375,264.7645263671875,28.20539665222168,274.8843994140625,100.52684020996094,159.72836303710938,63.71901321411133,43.754764556884766,34.57918167114258,345.4320373535156,164.31422424316406,55.29273986816406,174.66307067871094,198.60934448242188,106.41116333007812,27.418249130249023,85.4750747680664,235.92835998535156
2020-01-13,76.47591400146484,155.0313262939453,71.4615707397461,94.56500244140625,6.271485805511475,220.3706512451172,34.990665435791016,129.25912475585938,187.221435546875,259.2127380371094,196.96372985839844,64.69754028320312,108.4861831665039,91.91714477539062,52.29878616333008,265.52435302734375,28.148258209228516,279.926513671875,99.99304962158203,160.93487548828125,64.84465026855469,43.785640716552734,34.05827713012695,338.5636291503906,163.55313110351562,56.05377960205078,177.07676696777344,199.573486328125,105.67747497558594,27.693042755126953,85.36707305908203,239.21957397460938
2020-01-14,75.4432144165039,153.93942260742188,70.99310302734375,93.47200012207031,6.1545090675354,217.5404052734375,35.861331939697266,130.85000610351562,187.9115753173828,261.3800048828125,199.52423095703125,64.52071380615234,107.60790252685547,92.3265380859375,52.30681610107422,262.2923583984375,28.619659423828125,276.0545959472656,99.17113494873047,159.94940185546875,65.85772705078125,43.692996978759766,34.3187255859375,338.9146423339844,163.0884246826172,56.1220817565918,178.332275390625,198.2179718017578,106.86331939697266,28.016281127929688,84.68312072753906,237.2600555419922
2020-01-15,75.11992645263672,154.9363555908203,71.42036437988281,93.10099792480469,6.111948013305664,219.61590576171875,34.56666564941406,131.27792358398438,191.50592041015625,268.7886962890625,200.9375457763672,65.06587982177734,107.114990234375,92.84614562988281,52.19441223144531,262.6002197265625,29.048200607299805,280.0598449707031,99.41686248779297,159.2586669921875,65.31901550292969,42.44219970703125,33.27692794799805,345.3846435546875,164.25013732910156,54.80489730834961,179.3843994140625,199.53530883789062,99.81645202636719,27.79085350036621,84.50313568115234,240.68441772460938
2020-01-16,76.06089782714844,157.7752685546875,71.9642562866211,93.89700317382812,6.195574760437012,220.2316131591797,34.232666015625,131.57562255859375,192.60816955566406,272.7152099609375,199.93995666503906,65.24266815185547,106.89093017578125,93.38151550292969,52.250606536865234,266.3227844238281,29.00534439086914,283.6844482421875,100.71326446533203,161.6072235107422,65.12606048583984,42.612056732177734,33.667598724365234,348.2876281738281,165.9646453857422,56.27819061279297,182.35513305664062,200.60440063476562,99.236328125,28.49973487854004,85.3310775756836,243.55706787109375
